user_login,user_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
mollycoburn,,"",Spiranthes,Ladies'-tresses,Plantae,50741
mkinaturalist,"","",Euphorbia prostrata,prostrate sandmat,Plantae,200053
lilliantomlinson14,,Marsh Rabbit,Sylvilagus palustris,Marsh Rabbit,Mammalia,43102
lilliantomlinson14,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
gladeswader,Gladeswader,Ladies'-tresses,Spiranthes,Ladies'-tresses,Plantae,50741
night36515,Night Shadow,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
gvines,,"",Bulimulus,,Mollusca,87125
gladeswader,Gladeswader,sweetbay magnolia,Magnolia virginiana,sweetbay magnolia,Plantae,127906
yxugnv,,North American Toads,Anaxyrus,North American Toads,Amphibia,64747
mollycoburn,,"",Calopteryx,Jewelwings,Insecta,51825
mollycoburn,,coral honeysuckle,Lonicera sempervirens,coral honeysuckle,Plantae,119809
janelle4,Janelle A. Peña,Groundselbush beetle,Trirhabda bacharidis,Groundselbush beetle,Insecta,349367
yxugnv,,American sweetgum,Liquidambar styraciflua,American sweetgum,Plantae,49658
janelle4,Janelle A. Peña,Seven-spotted Lady Beetle,Coccinella septempunctata,Seven-spotted Lady Beetle,Insecta,51702
mollycoburn,,Magnolia Green Jumping Spider,Lyssomanes viridis,Magnolia Green Jumping Spider,Arachnida,68315
yxugnv,,"",Vaccinioideae,"blueberries, cranberries, huckleberries, and allies",Plantae,634914
mollycoburn,,North American Luna Moth,Actias luna,Luna Moth,Insecta,47916
gcschmidt911,,gallberry,Ilex glabra,gallberry,Plantae,129347
mollycoburn,,partridgeberry,Mitchella repens,partridgeberry,Plantae,83799
mollycoburn,,"",Eriophora ravilla,Tropical Orbweaver,Arachnida,53272
susancone,,partridgeberry,Mitchella repens,partridgeberry,Plantae,83799
mollycoburn,,"",Spiranthes brevilabris,Short-lipped Ladies' Tresses,Plantae,169259
mollycoburn,,Ebony Jewelwing,Calopteryx maculata,Ebony Jewelwing,Insecta,84481
mollycoburn,,"",Tetragnatha elongata,Elongate Stilt Spider,Arachnida,60070
mollycoburn,,"",Vaccinium,"blueberries, cranberries, and allies",Plantae,48353
gcschmidt911,,"",Gaylussacia tomentosa,blue huckleberry,Plantae,163218
mollycoburn,,dicots,Magnoliopsida,dicots,Plantae,47124
janelle4,Janelle A. Peña,Gulf Fritillary,Dione vanillae,Gulf Fritillary,Insecta,49150
mollycoburn,,"",Ditrysinia fruticosa,Gulf Sebastian-bush,Plantae,333385
mollycoburn,,Southern Two-striped Walkingstick,Anisomorpha buprestoides,Southern Two-striped Walkingstick,Insecta,134119
mkinaturalist,"","",Asteroideae,,Plantae,632790
mkinaturalist,"",Asthma plant,Euphorbia hirta,Asthma plant,Plantae,131560
natcan,,"",Anaxyrus,North American Toads,Amphibia,64747
mkinaturalist,"","",Sphex pensylvanicus,Great Black Digger Wasp,Insecta,48738
mkinaturalist,"",Osprey,Pandion haliaetus,Osprey,Aves,116999
gcschmidt911,,Japanese climbing fern,Lygodium japonicum,Japanese climbing fern,Plantae,164985
gladeswader,Gladeswader,Japanese climbing fern,Lygodium japonicum,Japanese climbing fern,Plantae,164985
janelle4,Janelle A. Peña,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
mkinaturalist,"",Northern Mockingbird,Mimus polyglottos,Northern Mockingbird,Aves,14886
perrydise_koisplash,Perry McDonald,Brahminy Blindsnake,Indotyphlops braminus,Brahminy Blindsnake,Reptilia,539844
mollycoburn,,"",Stereum ostrea,False Turkey-Tail,Fungi,55496
mkinaturalist,"","",Lepidium virginicum,Virginia pepperweed,Plantae,77676
jolaru,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
mollycoburn,,Arabesque Orbweaver,Neoscona arabesca,Arabesque Orbweaver,Arachnida,119342
mkinaturalist,"","",Brachymyrmex patagonicus,Dark Rover Ant,Insecta,356419
mkinaturalist,"","",Soliva sessilis,common soliva,Plantae,60150
skymagistrate,Skye,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
mkinaturalist,"","",Lepidium virginicum,Virginia pepperweed,Plantae,77676
mkinaturalist,"","",Modiola caroliniana,Carolina Bristlemallow,Plantae,78087
night36515,Night Shadow,ruellias,Ruellia,ruellias,Plantae,83892
yxugnv,,"",Serenoa repens,saw palmetto,Plantae,83102
mkinaturalist,"","",Oxalis,woodsorrels,Plantae,47758
skymagistrate,Skye,Red-bellied Woodpecker,Melanerpes carolinus,Red-bellied Woodpecker,Aves,18205
paws1985,A. Sabol,Common Gallinule,Gallinula galeata,Common Gallinule,Aves,144479
mkinaturalist,"",white clover,Trifolium repens,white clover,Plantae,55745
mollycoburn,,"",Leiobunum,,Arachnida,61343
natcan,,"",Limnobium,,Plantae,72217
skymagistrate,Skye,Entelegyne Spiders,Entelegynae,Entelegyne Spiders,Arachnida,342614
mkinaturalist,"","",Gamochaeta,Everlastings and Cudweeds,Plantae,60958
amydloba,,,Vitaceae,grape family,Plantae,50279
amydloba,,,Tradescantia,Spiderworts,Plantae,49145
mkinaturalist,"",dandelions,Taraxacum officinale,common dandelion,Plantae,47602
mkinaturalist,"","",Erigeron,fleabanes and horseweeds,Plantae,50879
mollycoburn,,"",Vaccinieae,,Plantae,919967
gladeswader,Gladeswader,,Angiospermae,flowering plants,Plantae,47125
mollycoburn,,"",Gaylussacia,huckleberries,Plantae,48345
perrydise_koisplash,Perry McDonald,Pygmy Chafer,Strigoderma pygmaea,Pygmy Chafer,Insecta,231810
mkinaturalist,"","",Phyla nodiflora,turkey tangle frogfruit,Plantae,59040
brynnfricke,Brynn Fricke,"",Lepidium virginicum,Virginia pepperweed,Plantae,77676
naturesometimes5005,,"",Eriobotrya,Loquats,Plantae,72119
perrydise_koisplash,Perry McDonald,Long-jawed Orbweavers,Tetragnathidae,Long-jawed Orbweavers,Arachnida,47551
perrydise_koisplash,Perry McDonald,Red-bellied Woodpecker,Melanerpes carolinus,Red-bellied Woodpecker,Aves,18205
mkinaturalist,"","",Sonchus asper,prickly sowthistle,Plantae,53269
mkinaturalist,"","",Indigofera spicata,Creeping Indigo,Plantae,164063
amydloba,,sassafras,Sassafras albidum,sassafras,Plantae,54795
naturesometimes5005,,"",Pinus,pines,Plantae,47561
mkinaturalist,"","",Cyclospermum leptophyllum,Marsh parsley,Plantae,76563
kkates,,Northern Mockingbird,Mimus polyglottos,Northern Mockingbird,Aves,14886
mkinaturalist,"","",Lepidium virginicum,Virginia pepperweed,Plantae,77676
susancone,,fetterbush lyonia,Lyonia lucida,fetterbush lyonia,Plantae,129433
mkinaturalist,"","",Emydidae,Pond and Box Turtles,Reptilia,39760
night36515,Night Shadow,pines,Pinus,pines,Plantae,47561
jsmallfelt,"",Coral Bean,Erythrina herbacea,Coral Bean,Plantae,128717
night36515,Night Shadow,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
mkinaturalist,"",Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382
jsmallfelt,"",Gopher Tortoise,Gopherus polyphemus,Gopher Tortoise,Reptilia,40085
perrydise_koisplash,Perry McDonald,Poey's Furrow Bee,Halictus poeyi,Poey's Furrow Bee,Insecta,526062
mkinaturalist,"","",Geranium carolinianum,Carolina crane's-bill,Plantae,58917
mkinaturalist,"",White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
naturesometimes5005,,Fulvous Whistling-Duck,Dendrocygna bicolor,Fulvous Whistling-Duck,Aves,6899
mkinaturalist,"","",Lepidium virginicum,Virginia pepperweed,Plantae,77676
amydloba,,,Clematis reticulata,Netleaf Leather Flower,Plantae,160693
naturesometimes5005,,Green Anole,Anolis carolinensis,Green Anole,Reptilia,36514
mkinaturalist,"","",Erechtites hieraciifolius,American burnweed,Plantae,130888
mkinaturalist,"",sunshine mimosa,Mimosa strigillosa,sunshine mimosa,Plantae,165400
joew_gnv,Joe,Poey's Furrow Bee,Halictus poeyi,Poey's Furrow Bee,Insecta,526062
yxugnv,,Ebony Jewelwing,Calopteryx maculata,Ebony Jewelwing,Insecta,84481
mkinaturalist,"","",Melilotus,melilots and sweetclovers,Plantae,57067
joew_gnv,Joe,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484
kelly49724,Kelly W,,Vitis rotundifolia,muscadine,Plantae,82529
kelly49724,Kelly W,,Elephantopus,Elephant's Feet,Plantae,119610
kelly49724,Kelly W,American beautyberry,Callicarpa americana,American beautyberry,Plantae,49193
mkinaturalist,"",Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
mollycoburn,,"",Oxalis,woodsorrels,Plantae,47758
naturesometimes5005,,"",Leucauge argyrobapta,Mabel Orchard Orbweaver,Arachnida,776900
kelly49724,Kelly W,,Ruellia caroliniensis,Carolina ruellia,Plantae,128653
gladeswader,Gladeswader,,Angiospermae,flowering plants,Plantae,47125
kelly49724,Kelly W,,Dichanthelium boscii,Bosc's Witchgrass,Plantae,161781
kelly49724,Kelly W,,Magnoliopsida,dicots,Plantae,47124
mkinaturalist,"","",Solidago altissima,tall goldenrod,Plantae,79148
susancone,,"",Oxalis debilis,Largeflower pink-sorrel,Plantae,61963
gladeswader,Gladeswader,,Angiospermae,flowering plants,Plantae,47125
kelly49724,Kelly W,,Liliopsida,monocots,Plantae,47163
amydloba,,shining sumac,Rhus copallinum,shining sumac,Plantae,126698
kelly49724,Kelly W,,Smilax,greenbriers,Plantae,60748
mkinaturalist,"","",Oenothera simulans,Southern Beeblossom,Plantae,914039
gladeswader,Gladeswader,dayflowers,Commelina,dayflowers,Plantae,52893
mkinaturalist,"",Anhinga,Anhinga anhinga,Anhinga,Aves,5063
kelly49724,Kelly W,,Quercus nigra,water oak,Plantae,53640
kelly49724,Kelly W,,Galium uniflorum,one-flowered bedstraw,Plantae,163189
yxugnv,,"",Cryptothecia striata,White Blanket,Fungi,205079
mkinaturalist,"",Carolina crane's-bill,Geranium carolinianum,Carolina crane's-bill,Plantae,58917
mollycoburn,,"",Gryllidea,Crickets,Insecta,358855
kelly49724,Kelly W,,Vaccinium elliottii,mayberry,Plantae,126375
mkinaturalist,"","",Ambrosia artemisiifolia,common ragweed,Plantae,53587
jsmallfelt,"",American sweetgum,Liquidambar styraciflua,American sweetgum,Plantae,49658
naturesometimes5005,,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
mkinaturalist,"","",Smilax,greenbriers,Plantae,60748
kelly49724,Kelly W,,Pinus glabra,spruce pine,Plantae,135781
hayleys02,,White Oak Borer,Goes tigrinus,White Oak Borer,Insecta,220528
mkinaturalist,"","",Sonchus asper,prickly sowthistle,Plantae,53269
susancone,,"",,,,
amydloba,,,Cartrema americana,American olive,Plantae,866605
mkinaturalist,"","",Rubus cuneifolius,sand blackberry,Plantae,128854
kelly49724,Kelly W,,Hydrocotyle,water pennyworts,Plantae,56917
kelly49724,Kelly W,,Gelsemium sempervirens,yellow jessamine,Plantae,83070
joshua_sims,Joshua Sims,"",Angiospermae,flowering plants,Plantae,47125
mkinaturalist,"","",Baccharis,,Plantae,52111
kelly49724,Kelly W,,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167
mkinaturalist,"","",Erigeron canadensis,horseweed,Plantae,76907
kelly49724,Kelly W,,Begonia cucullata,Wax begonia,Plantae,159204
naturesometimes5005,,dicots,Magnoliopsida,dicots,Plantae,47124
kelly49724,Kelly W,,Vaccinium fuscatum,Black Highbush Blueberry,Plantae,52739
kianiking,,"",Vitis rotundifolia,muscadine,Plantae,82529
kelly49724,Kelly W,Golden Club,Orontium aquaticum,Golden Club,Plantae,51138
mkinaturalist,"","",Solidago,goldenrods,Plantae,48678
thecreatedwinter,,woodsorrels,Oxalis,woodsorrels,Plantae,47758
mkinaturalist,"",Carolina desert-chicory,Pyrrhopappus carolinianus,Carolina desert-chicory,Plantae,128733
payton48032,Payton Pitts,Love bug,Plecia,Lovebugs,Insecta,127636
kelly49724,Kelly W,,Quercus nigra,water oak,Plantae,53640
melissa_doudna,Melissa Doudna,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
kianiking,,"",Magnoliopsida,dicots,Plantae,47124
sophiaprevite,,Bird,Cardinalis,Typical Cardinals,Aves,9080
ayaan13,Ayaan Faisal,poison ivies and oaks,Toxicodendron,poison ivies and oaks,Plantae,51079
mkinaturalist,"","",Angiospermae,flowering plants,Plantae,47125
kianiking,,"",Sabal palmetto,cabbage palmetto,Plantae,123481
amydloba,,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
mkinaturalist,"","",Anthophila,Bees,Insecta,630955
mkinaturalist,"",lilac tasselflower,Emilia sonchifolia,lilac tasselflower,Plantae,121287
naturesometimes5005,,Green Anole,Anolis carolinensis,Green Anole,Reptilia,36514
mkinaturalist,"","",Rumex,docks and sorrels,Plantae,53196
rhyan13964,Rhyan Laplante,American sweetgum,Liquidambar styraciflua,American sweetgum,Plantae,49658
mkinaturalist,"","",Solidago,goldenrods,Plantae,48678
amydloba,,Thread-waisted Sand Wasps,Ammophila,Thread-waisted Sand Wasps,Insecta,83951
mawuli06,,"",Pyrrhopappus,desert-chicories,Plantae,68572
naturesometimes5005,,"",Quercus,oaks,Plantae,47851
mkinaturalist,"",Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
sophiaprevite,,pines,Pinus,pines,Plantae,47561
mkinaturalist,"","",Rumex,docks and sorrels,Plantae,53196
ayaan13,Ayaan Faisal,"",Tillandsia recurvata,ballmoss,Plantae,84002
mvsanders,,"Crows, Jays, and Magpies",Corvidae,"Crows, Jays, and Magpies",Aves,7823
mawuli06,,"",Plecia nearctica,Common Lovebug,Insecta,127635
gladeswader,Gladeswader,partridgeberry,Mitchella repens,partridgeberry,Plantae,83799
amydloba,,,Diospyros virginiana,common persimmon,Plantae,83435
ayaan13,Ayaan Faisal,"",Rumex acetosella,Sheep's sorrel,Plantae,53195
rhyan13964,Rhyan Laplante,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278
mkinaturalist,"","",Ischnura ramburii,Rambur's Forktail,Insecta,70191
kianiking,,"",Ruellia,ruellias,Plantae,83892
ayaan13,Ayaan Faisal,"",Gamochaeta americana,American Everlasting,Plantae,153366
mariaclaragiovanni,,"",Fungi,Fungi Including Lichens,Fungi,47170
ayaan13,Ayaan Faisal,"Lettuce, Chicory, Dandelion and Salsify Tribe",Cichorieae,"Lettuce, Chicory, Dandelion and Salsify Tribe",Plantae,359450
sophiaprevite,,"",Typocerus zebra,Zebra Longhorn Beetle,Insecta,233177
thecreatedwinter,,Cnidoscolus,Cnidoscolus,,Plantae,81816
thecreatedwinter,,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278
ayaan13,Ayaan Faisal,Spanish moss,Tillandsia usneoides,Spanish moss,Plantae,49569
sophiaprevite,,Eastern Bluebird,Sialia sialis,Eastern Bluebird,Aves,12942
thecreatedwinter,,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278
thecreatedwinter,,"",Magnoliopsida,dicots,Plantae,47124
mkinaturalist,"","",Ptilimnium capillaceum,herbwilliam,Plantae,128655
naturesometimes5005,,"",Eranthemum,,Plantae,157253
amydloba,,,Richardia scabra,Florida Pusley,Plantae,133311
thecreatedwinter,,"",Sabal,Palmettos,Plantae,81805
sophiaprevite,,Red-shouldered Hawk,Buteo lineatus,Red-shouldered Hawk,Aves,5206
mariaclaragiovanni,,"",Angiospermae,flowering plants,Plantae,47125
mkinaturalist,"","",Geranium carolinianum,Carolina crane's-bill,Plantae,58917
mkinaturalist,"",Red Tasselflower,Emilia fosbergii,Red Tasselflower,Plantae,129103
mollycoburn,,"",Carya glabra,pignut hickory,Plantae,54789
rohan43869,Rohan V,"",Pinopsida,conifers,Plantae,136329
ayaan13,Ayaan Faisal,"",Smilax,greenbriers,Plantae,60748
mariaclaragiovanni,,"",Plantae,plants,Plantae,47126
mawuli06,,"",Herpothallon rubrocinctum,Christmas lichen,Fungi,464189
kianiking,,"",Mangora gibberosa,lined orbweaver,Arachnida,153557
rhyan13964,Rhyan Laplante,False-Buckthorns,Frangula,False-Buckthorns,Plantae,53424
rohan43869,Rohan V,shining sumac,Rhus copallinum,shining sumac,Plantae,126698
mkinaturalist,"","",Baccharis halimifolia,groundsel tree,Plantae,84813
mariaclaragiovanni,,"",Diospyros virginiana,common persimmon,Plantae,83435
angelolaso,,"",Quercus hemisphaerica,Darlington Oak,Plantae,167652
rohan43869,Rohan V,"",Ruellia caroliniensis,Carolina ruellia,Plantae,128653
mkinaturalist,"","",Tradescantia ohiensis,Ohio spiderwort,Plantae,79383
ema_ichaso,Ema Ichaso,"",Ruellia,ruellias,Plantae,83892
kianiking,,"",Pyrrhopappus,desert-chicories,Plantae,68572
mariaclaragiovanni,,"",Angiospermae,flowering plants,Plantae,47125
swamisciarra,,"",Quercus hemisphaerica,Darlington Oak,Plantae,167652
angelolaso,,"",Cnidoscolus,,Plantae,81816
rohan43869,Rohan V,"",Liliopsida,monocots,Plantae,47163
mkinaturalist,"","",Lactuca graminifolia,grass-leaf lettuce,Plantae,126588
swamisciarra,,"",Cnidoscolus,,Plantae,81816
payton48032,Payton Pitts,"",Ruellia,ruellias,Plantae,83892
mariaclaragiovanni,,"",Angiospermae,flowering plants,Plantae,47125
sophiaprevite,,"",Littorinoidea,Periwinkle Snails and Allies,Mollusca,482298
ema_ichaso,Ema Ichaso,"",Cnidoscolus,,Plantae,81816
mkinaturalist,"","",Galium,bedstraws,Plantae,53060
angelolaso,,"",Erigeron quercifolius,oakleaf fleabane,Plantae,131153
ayaan13,Ayaan Faisal,"",Stereum complicatum,crowded parchment,Fungi,196842
mawuli06,,Long-legged Flies,Dolichopodidae,Long-legged Flies,Insecta,68020
swamisciarra,,"",Pyrrhopappus,desert-chicories,Plantae,68572
rhyan13964,Rhyan Laplante,medicks,Medicago,medicks,Plantae,53152
amydloba,,,Fabaceae,legumes,Plantae,47122
mariaclaragiovanni,,"",Angiospermae,flowering plants,Plantae,47125
rohan43869,Rohan V,"",Smilax,greenbriers,Plantae,60748
mkinaturalist,"","",Lepidium virginicum,Virginia pepperweed,Plantae,77676
swamisciarra,,"",Erigeron quercifolius,oakleaf fleabane,Plantae,131153
ayaan13,Ayaan Faisal,"",Quercus hemisphaerica,Darlington Oak,Plantae,167652
sophiaprevite,,Florida Softshell Turtle,Apalone ferox,Florida Softshell Turtle,Reptilia,39566
payton48032,Payton Pitts,"",Cnidoscolus,,Plantae,81816
kianiking,,"",Plecia,Lovebugs,Insecta,127636
ema_ichaso,Ema Ichaso,"Lettuce, Chicory, Dandelion and Salsify Tribe",Cichorieae,"Lettuce, Chicory, Dandelion and Salsify Tribe",Plantae,359450
andres_rodriguez1,Andres Rodriguez,"",Orthoptera,"Grasshoppers, Crickets, and Katydids",Insecta,47651
rohan43869,Rohan V,"",Magnoliopsida,dicots,Plantae,47124
rhyan13964,Rhyan Laplante,clovers,Trifolium,clovers,Plantae,51876
angelolaso,,"",Pyrrhopappus carolinianus,Carolina desert-chicory,Plantae,128733
ayaan13,Ayaan Faisal,"",Quercus minima,dwarf live oak,Plantae,167658
mkinaturalist,"","",Sonchus asper,prickly sowthistle,Plantae,53269
ema_ichaso,Ema Ichaso,"",Erigeron quercifolius,oakleaf fleabane,Plantae,131153
amydloba,,,Rubus,brambles,Plantae,47544
rohan43869,Rohan V,"",Angiospermae,flowering plants,Plantae,47125
mkinaturalist,"","",Lactuca,wild lettuces,Plantae,53106
thecreatedwinter,,"",Quercus,oaks,Plantae,47851
payton48032,Payton Pitts,"",Frangula,False-Buckthorns,Plantae,53424
mawuli06,,"",Peniophora incarnata,Rosy Crust,Fungi,55877
joshua_sims,Joshua Sims,"",Angiospermae,flowering plants,Plantae,47125
rohan43869,Rohan V,"",Magnoliopsida,dicots,Plantae,47124
haileyevelyndavis,,"",Angiospermae,flowering plants,Plantae,47125
andres_rodriguez1,Andres Rodriguez,"",Paroxya,Swamp Grasshoppers,Insecta,178321
mkinaturalist,"","",Macroptilium lathyroides,Phasey Bean,Plantae,165060
rohan43869,Rohan V,"",Magnoliopsida,dicots,Plantae,47124
nlgamad,,"",Plantae,plants,Plantae,47126
ema_ichaso,Ema Ichaso,"",Stachys,Hedgenettles,Plantae,51229
rohan43869,Rohan V,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
payton48032,Payton Pitts,Coral Bean,Erythrina herbacea,Coral Bean,Plantae,128717
rhyan13964,Rhyan Laplante,persimmons,Diospyros,persimmons,Plantae,83434
haileyevelyndavis,,"",Angiospermae,flowering plants,Plantae,47125
kianiking,,"",Pinus elliottii,slash pine,Plantae,69985
mawuli06,,Ants,Formicidae,Ants,Insecta,47336
swamisciarra,,"",Eriocaulon decangulare,ten-angled pipewort,Plantae,162557
thecreatedwinter,,"",Smilax,greenbriers,Plantae,60748
angelolaso,,Arthropods,Arthropoda,Arthropods,Animalia,47120
kamwithmad,,"",Tracheophyta,vascular plants,Plantae,211194
thecreatedwinter,,"",Tracheophyta,vascular plants,Plantae,211194
mkinaturalist,"","",Lactuca graminifolia,grass-leaf lettuce,Plantae,126588
payton48032,Payton Pitts,"",Callicarpa,Beautyberry,Plantae,49195
rhyan13964,Rhyan Laplante,oakleaf fleabane,Erigeron quercifolius,oakleaf fleabane,Plantae,131153
andres_rodriguez1,Andres Rodriguez,"",Anthophila,Bees,Insecta,630955
payton48032,Payton Pitts,"",Dichanthelium,rosette grasses,Plantae,128807
sophiaprevite,,"",Bambuseae,,Plantae,132112
mawuli06,,"",Leucobryum albidum,white moss,Plantae,164650
kianiking,,Buren's Pyramid Ant,Dorymyrmex bureni,Buren's Pyramid Ant,Insecta,319444
angelolaso,,"",Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604
thecreatedwinter,,"",Quercus,oaks,Plantae,47851
